# BUSCO version is: 5.2.2 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2021-02-19, number of genomes: 26, number of BUSCOs: 3640)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
112177at7898	Complete	NC_007117.7	55285577	55286512	+	284.2	194
112198at7898	Missing
112205at7898	Complete	NC_007127.7	33645917	33650429	-	365.3	225	https://www.orthodb.org/v10?query=112205at7898	probable U3 small nucleolar RNA-associated protein 11
112214at7898	Complete	NC_007129.7	47301220	47306275	+	210.1	176	https://www.orthodb.org/v10?query=112214at7898	RNA-binding protein 7
112365at7898	Complete	NC_007124.7	7164444	7169875	+	334.7	173
112412at7898	Complete	NC_007114.7	15134575	15139189	-	347.1	182	https://www.orthodb.org/v10?query=112412at7898	protein FAM173A
112499at7898	Complete	NC_007125.7	32582	34479	+	309.1	301	https://www.orthodb.org/v10?query=112499at7898	cell growth-regulating nucleolar protein
112514at7898	Complete	NC_007112.7	23398404	23398985	+	313.3	166	https://www.orthodb.org/v10?query=112514at7898	rho-related GTP-binding protein RhoH
112533at7898	Complete	NC_007129.7	46151672	46159688	+	316.2	180	https://www.orthodb.org/v10?query=112533at7898	flavin reductase (NADPH)
112561at7898	Complete	NC_007116.7	3891597	3906307	+	242.3	174	https://www.orthodb.org/v10?query=112561at7898	RPA-interacting protein
112565at7898	Complete	NC_007112.7	19515475	19517787	+	379.8	215	https://www.orthodb.org/v10?query=112565at7898	clarin-2
112566at7898	Complete	NC_007116.7	18905245	18911005	-	352.6	186	https://www.orthodb.org/v10?query=112566at7898	BRI3-binding protein
112575at7898	Complete	NC_007124.7	19322888	19326614	+	417.1	222	https://www.orthodb.org/v10?query=112575at7898	Empty spiracles homeobox 2
112608at7898	Complete	NC_007128.7	1074632	1159958	-	290.2	207	https://www.orthodb.org/v10?query=112608at7898	DnaJ (Hsp40) homolog, subfamily C, member 17
112615at7898	Complete	NC_007131.7	46552835	46554312	-	485.9	325
112643at7898	Complete	NC_007129.7	18976607	18979311	-	302.6	163	https://www.orthodb.org/v10?query=112643at7898	phosphopantothenoylcysteine decarboxylase
112648at7898	Duplicated	NC_007113.7	30458708	30460211	-	291.3	166
112648at7898	Duplicated	NC_007118.7	1307605	1313220	+	269.2	166
112648at7898	Duplicated	NC_007129.7	18104515	18109161	+	278.4	166
112648at7898	Duplicated	NC_007135.7	15646150	15647908	-	281.1	166
112649at7898	Complete	NC_007131.7	14941271	14949307	+	314.5	173	https://www.orthodb.org/v10?query=112649at7898	inosine triphosphate pyrophosphatase
112660at7898	Complete	NC_007126.7	15876776	15877438	+	393.6	171	https://www.orthodb.org/v10?query=112660at7898	dual specificity protein phosphatase 14
112661at7898	Complete	NC_007127.7	7376626	7379008	-	363.3	180	https://www.orthodb.org/v10?query=112661at7898	mediator of RNA polymerase II transcription subunit 18
112711at7898	Complete	NC_007124.7	1386250	1394581	+	389.1	198	https://www.orthodb.org/v10?query=112711at7898	ras-related protein Rab-23
112728at7898	Complete	NC_007125.7	5386164	5388265	+	417.0	223	https://www.orthodb.org/v10?query=112728at7898	transcription factor LBX1-like
112802at7898	Fragmented	NC_007130.7	43878069	43880760	+	181.4	89	https://www.orthodb.org/v10?query=112802at7898	PITH domain-containing protein 1
112814at7898	Complete	NC_007116.7	12713260	12713919	-	322.0	207	https://www.orthodb.org/v10?query=112814at7898	putative claudin-24
112816at7898	Complete	NC_007135.7	10303246	10309501	+	232.8	164
112838at7898	Complete	NC_007124.7	1125355	1129992	-	382.0	190	https://www.orthodb.org/v10?query=112838at7898	RNA-binding protein PNO1
112848at7898	Complete	NC_007115.7	11053777	11055229	+	225.7	177	https://www.orthodb.org/v10?query=112848at7898	Coiled-coil domain containing 59
112965at7898	Complete	NC_007113.7	54390232	54418813	+	438.7	200	https://www.orthodb.org/v10?query=112965at7898	RAB12, member RAS oncogene family
112971at7898	Complete	NC_007131.7	1385743	1392510	+	349.0	212	https://www.orthodb.org/v10?query=112971at7898	methylmalonic aciduria and homocystinuria type C protein
112980at7898	Complete	NC_007123.7	3723921	3731826	+	324.8	252	https://www.orthodb.org/v10?query=112980at7898	PAXIP1-associated glutamate-rich protein 1
112996at7898	Complete	NC_007123.7	43586351	43597569	+	211.6	156	https://www.orthodb.org/v10?query=112996at7898	clarin-3
113008at7898	Missing
113016at7898	Complete	NC_007116.7	15351000	15356466	+	330.2	165	https://www.orthodb.org/v10?query=113016at7898	phosphatidylethanolamine-binding protein 1
113029at7898	Complete	NC_007135.7	21687458	21689091	-	276.1	158	https://www.orthodb.org/v10?query=113029at7898	Ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5-) decarboxylase
113115at7898	Complete	NC_007118.7	57629516	57637659	-	244.2	175
113131at7898	Complete	NC_007113.7	10878527	10880339	+	290.4	165	https://www.orthodb.org/v10?query=113131at7898	transcription elongation factor A N-terminal and central domain-containing protein 2
113135at7898	Complete	NC_007133.7	20692431	20695033	-	218.7	144	https://www.orthodb.org/v10?query=113135at7898	Oogenesis-related gene
113140at7898	Duplicated	NC_007116.7	13309299	13315632	-	327.4	167
113140at7898	Duplicated	NC_007132.7	26023046	26028095	-	290.0	167
113189at7898	Complete	NC_007127.7	29686374	29690094	-	344.7	189	https://www.orthodb.org/v10?query=113189at7898	sodium channel modifier 1
113413at7898	Complete	NC_007134.7	17103034	17113890	+	315.7	181	https://www.orthodb.org/v10?query=113413at7898	COMM domain-containing protein 7
113442at7898	Complete	NC_007126.7	2852162	2855434	-	284.0	196	https://www.orthodb.org/v10?query=113442at7898	Ankyrin repeat domain 49
113462at7898	Complete	NC_007119.7	13064799	13097579	+	401.9	245	https://www.orthodb.org/v10?query=113462at7898	SAP30-binding protein isoform X1
113465at7898	Complete	NC_007119.7	2642383	2649873	+	436.1	247
113518at7898	Missing
113664at7898	Complete	NC_007136.7	3801738	3808448	-	349.7	193	https://www.orthodb.org/v10?query=113664at7898	Parkinson disease 7 domain-containing protein 1
113676at7898	Complete	NC_007133.7	11657379	11661215	-	333.3	190	https://www.orthodb.org/v10?query=113676at7898	protein N-lysine methyltransferase METTL21A
113694at7898	Complete	NC_007124.7	16923369	17129747	-	308.1	164	https://www.orthodb.org/v10?query=113694at7898	leucine-rich melanocyte differentiation-associated protein
113743at7898	Complete	NC_007130.7	40177322	40182607	+	405.6	275
113779at7898	Complete	NC_007124.7	36680898	36691455	+	352.5	174	https://www.orthodb.org/v10?query=113779at7898	ATP synthase subunit s, mitochondrial
113789at7898	Complete	NC_007114.7	5019933	5029874	-	298.2	166	https://www.orthodb.org/v10?query=113789at7898	DNA-directed RNA polymerase III subunit RPC8
113818at7898	Complete	NC_007114.7	32587374	32594680	-	341.0	199
113824at7898	Complete	NC_007132.7	45712333	45715251	+	331.2	215	https://www.orthodb.org/v10?query=113824at7898	calcium signal-modulating cyclophilin ligand
113891at7898	Complete	NC_007118.7	72577940	72584988	+	234.3	121	https://www.orthodb.org/v10?query=113891at7898	39S ribosomal protein L21, mitochondrial
113908at7898	Complete	NC_007112.7	54700673	54704711	-	311.8	158	https://www.orthodb.org/v10?query=113908at7898	exosome complex component CSL4
113916at7898	Complete	NC_007127.7	26851145	26855837	-	238.6	141	https://www.orthodb.org/v10?query=113916at7898	INO80 complex subunit C
113946at7898	Complete	NC_007136.7	37282192	37284283	-	243.4	160	https://www.orthodb.org/v10?query=113946at7898	peroxisomal coenzyme A diphosphatase NUDT7
113998at7898	Complete	NC_007118.7	69188032	69194689	+	390.1	214	https://www.orthodb.org/v10?query=113998at7898	MARVEL domain-containing protein 3
114080at7898	Complete	NC_007130.7	17386403	17393140	+	326.9	145	https://www.orthodb.org/v10?query=114080at7898	Ribosomal protein L15
114083at7898	Complete	NC_007124.7	23728354	23741264	-	356.4	181	https://www.orthodb.org/v10?query=114083at7898	regulator of G-protein signaling 17-like
114087at7898	Complete	NC_007112.7	25918281	25934290	-	345.0	199	https://www.orthodb.org/v10?query=114087at7898	myozenin-2-like
114088at7898	Complete	NC_007125.7	16036160	16044118	+	299.7	170	https://www.orthodb.org/v10?query=114088at7898	PRELI domain containing 1a
114093at7898	Complete	NC_007125.7	10375001	10387330	-	221.5	171	https://www.orthodb.org/v10?query=114093at7898	COMM domain-containing protein 5
114186at7898	Complete	NC_007117.7	33927238	33931592	-	379.9	235	https://www.orthodb.org/v10?query=114186at7898	pre-mRNA-splicing factor 38A
114218at7898	Complete	NC_007132.7	17008024	17011261	+	424.4	180	https://www.orthodb.org/v10?query=114218at7898	Vacuolar protein sorting-associated protein 29
114226at7898	Complete	NC_007125.7	35499754	35505347	-	248.6	150	https://www.orthodb.org/v10?query=114226at7898	39S ribosomal protein L18, mitochondrial
114251at7898	Complete	NC_007120.7	21363625	21365349	-	276.8	150
114427at7898	Complete	NC_007124.7	45432110	45442767	+	406.7	207	https://www.orthodb.org/v10?query=114427at7898	pre-mRNA-splicing factor SYF2
114443at7898	Complete	NC_007113.7	29710856	29711757	+	394.5	225	https://www.orthodb.org/v10?query=114443at7898	pancreas transcription factor 1 subunit alpha
114489at7898	Complete	NC_007128.7	24618681	24622718	+	203.3	153	https://www.orthodb.org/v10?query=114489at7898	COMM domain-containing protein 9
114572at7898	Complete	NC_007129.7	38290731	38295825	+	319.1	137
114650at7898	Complete	NC_007125.7	7131759	7137575	-	343.2	188	https://www.orthodb.org/v10?query=114650at7898	tRNA 2'-phosphotransferase 1 isoform X1
114667at7898	Complete	NC_007136.7	31422136	31423234	-	201.3	147	https://www.orthodb.org/v10?query=114667at7898	myogenic factor 5
114700at7898	Complete	NC_007113.7	57825569	57834955	-	512.4	217
114729at7898	Complete	NC_007112.7	6648728	6662698	+	292.6	135	https://www.orthodb.org/v10?query=114729at7898	Ubiquitin-conjugating enzyme E2F (putative)
114736at7898	Complete	NC_007131.7	7122692	7128635	-	179.9	169	https://www.orthodb.org/v10?query=114736at7898	transmembrane protein 205
114849at7898	Complete	NC_007128.7	26882208	26924342	-	359.4	175	https://www.orthodb.org/v10?query=114849at7898	calcipressin-3 isoform X1
114876at7898	Complete	NC_007113.7	33684385	33687038	-	384.0	187	https://www.orthodb.org/v10?query=114876at7898	V-type proton ATPase 21 kDa proteolipid subunit
114888at7898	Complete	NC_007118.7	18994017	19002540	-	259.4	183	https://www.orthodb.org/v10?query=114888at7898	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase
114903at7898	Complete	NC_007116.7	30702240	30704048	-	249.0	148	https://www.orthodb.org/v10?query=114903at7898	intraflagellar transport protein 22 homolog
114924at7898	Complete	NC_007130.7	45962196	45967569	+	367.5	210	https://www.orthodb.org/v10?query=114924at7898	UTP23, small subunit (SSU) processome component, homolog (yeast)
115058at7898	Complete	NC_007118.7	761241	762206	+	370.0	204	https://www.orthodb.org/v10?query=115058at7898	UPF0696 protein C11orf68 homolog
115074at7898	Complete	NC_007118.7	69437465	69447390	+	295.9	247	https://www.orthodb.org/v10?query=115074at7898	elongator complex protein 5
115081at7898	Complete	NC_007130.7	42086878	42117627	+	468.3	291
115098at7898	Complete	NC_007127.7	6387046	6391265	-	328.1	163	https://www.orthodb.org/v10?query=115098at7898	NADH dehydrogenase 
115115at7898	Missing
115130at7898	Complete	NC_007117.7	49554672	49635484	+	328.8	150	https://www.orthodb.org/v10?query=115130at7898	RAB22A, member RAS oncogene family
115152at7898	Complete	NC_007118.7	72003490	72010300	+	301.9	176	https://www.orthodb.org/v10?query=115152at7898	26S proteasome non-ATPase regulatory subunit 9
115217at7898	Complete	NC_007130.7	32553918	32559946	+	398.7	195	https://www.orthodb.org/v10?query=115217at7898	Hes-related family bHLH transcription factor with YRPW motif-like
115261at7898	Complete	NC_007112.7	39883307	39892252	-	264.5	162	https://www.orthodb.org/v10?query=115261at7898	transmembrane protein 134
115329at7898	Complete	NC_007132.7	21613017	21615380	+	219.8	110
115408at7898	Complete	NC_007124.7	36135466	36141095	-	416.3	222	https://www.orthodb.org/v10?query=115408at7898	mediator of RNA polymerase II transcription subunit 6
115431at7898	Complete	NC_007128.7	9951945	9962451	-	345.6	228	https://www.orthodb.org/v10?query=115431at7898	E2F-associated phosphoprotein
115442at7898	Complete	NC_007119.7	51573324	51578925	-	256.3	141	https://www.orthodb.org/v10?query=115442at7898	Ankyrin repeat domain 39
115483at7898	Complete	NC_007114.7	37650156	37660169	+	333.1	188	https://www.orthodb.org/v10?query=115483at7898	Golgi SNAP receptor complex member 2
115486at7898	Complete	NC_007118.7	39745135	39751504	-	321.0	167	https://www.orthodb.org/v10?query=115486at7898	grpE protein homolog 1, mitochondrial
115506at7898	Complete	NC_007123.7	31161566	31422432	-	275.2	179	https://www.orthodb.org/v10?query=115506at7898	vesicle transport through interaction with t-SNAREs homolog 1A isoform X1
115592at7898	Complete	NC_007123.7	41698248	41705906	+	262.6	145	https://www.orthodb.org/v10?query=115592at7898	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3
115630at7898	Complete	NC_007128.7	45639346	45646496	+	332.7	187	https://www.orthodb.org/v10?query=115630at7898	protein-lysine methyltransferase METTL21D
115662at7898	Complete	NC_007134.7	4691724	4692419	+	274.2	188
115717at7898	Complete	NC_007112.7	37983	39031	+	253.9	157	https://www.orthodb.org/v10?query=115717at7898	protein Hikeshi
115817at7898	Complete	NC_007120.7	30580373	30582055	+	216.4	148	https://www.orthodb.org/v10?query=115817at7898	COMM domain-containing protein 6
115818at7898	Complete	NC_007133.7	2931455	2937468	-	219.5	181	https://www.orthodb.org/v10?query=115818at7898	phosphatidylinositol-glycan biosynthesis class X protein
115835at7898	Complete	NC_007134.7	39759426	39767917	-	345.3	177	https://www.orthodb.org/v10?query=115835at7898	suppressor of IKBKE 1
115856at7898	Complete	NC_007116.7	35955543	35967245	+	410.3	199	https://www.orthodb.org/v10?query=115856at7898	UPF0428 protein CXorf56 homolog
115960at7898	Complete	NC_007122.7	41459894	41473892	+	251.7	144	https://www.orthodb.org/v10?query=115960at7898	protein deglycase DJ-1
115967at7898	Complete	NC_007131.7	30372388	30376421	-	269.1	142	https://www.orthodb.org/v10?query=115967at7898	40S ribosomal protein S7
116062at7898	Complete	NC_007121.7	35059888	35103201	-	363.6	214	https://www.orthodb.org/v10?query=116062at7898	protein EURL homolog
116094at7898	Complete	NC_007114.7	17868843	17871562	-	324.6	169	https://www.orthodb.org/v10?query=116094at7898	NFKB inhibitor interacting Ras-like 2
116156at7898	Complete	NC_007118.7	65387373	65394571	+	306.3	151
116181at7898	Complete	NC_007127.7	25278280	25283421	-	293.1	139	https://www.orthodb.org/v10?query=116181at7898	PRELI domain containing protein 3A
116198at7898	Complete	NC_007128.7	31222165	31228472	+	257.5	164	https://www.orthodb.org/v10?query=116198at7898	Coiled-coil domain containing 32
116228at7898	Complete	NC_007120.7	33146105	33148735	+	326.7	184	https://www.orthodb.org/v10?query=116228at7898	ATP synthase subunit O, mitochondrial
116241at7898	Complete	NC_007114.7	32342126	32345183	+	281.7	174	https://www.orthodb.org/v10?query=116241at7898	Prolactin
116288at7898	Complete	NC_007127.7	12661408	12665456	+	343.6	183	https://www.orthodb.org/v10?query=116288at7898	Activation-induced cytidine deaminase
116396at7898	Complete	NC_007130.7	41465285	41466565	+	378.6	200	https://www.orthodb.org/v10?query=116396at7898	Distal-less homeobox 6a
116465at7898	Complete	NC_007112.7	19760784	19763848	-	268.1	148	https://www.orthodb.org/v10?query=116465at7898	translation machinery-associated protein 16
116510at7898	Complete	NC_007123.7	24057052	24059973	-	267.2	158	https://www.orthodb.org/v10?query=116510at7898	Gamma-glutamylcyclotransferase
116533at7898	Complete	NC_007120.7	38158691	38161679	+	347.3	194	https://www.orthodb.org/v10?query=116533at7898	MKI67 FHA domain-interacting nucleolar phosphoprotein
116553at7898	Complete	NC_007128.7	51224469	51228943	+	266.8	158	https://www.orthodb.org/v10?query=116553at7898	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase
116623at7898	Complete	NC_007131.7	28364870	28367037	+	335.9	201	https://www.orthodb.org/v10?query=116623at7898	Ras homolog family member V
116649at7898	Complete	NC_007131.7	29210721	29215417	+	254.9	197	https://www.orthodb.org/v10?query=116649at7898	KATNB1-like protein 1
116723at7898	Duplicated	NC_007113.7	68788	71797	+	234.0	157	https://www.orthodb.org/v10?query=116723at7898	Claudin
116723at7898	Duplicated	NC_007121.7	22145970	22150148	-	247.0	181	https://www.orthodb.org/v10?query=116723at7898	Claudin
116741at7898	Complete	NC_007116.7	68066880	68074575	-	385.5	205	https://www.orthodb.org/v10?query=116741at7898	sperm-associated antigen 7
116813at7898	Complete	NC_007118.7	38578011	38582191	+	308.2	158
116829at7898	Complete	NC_007116.7	13839631	13848149	-	208.9	156	https://www.orthodb.org/v10?query=116829at7898	factor in the germline alpha
116833at7898	Complete	NC_007133.7	18160363	18164630	-	351.2	182	https://www.orthodb.org/v10?query=116833at7898	Regulatory factor X-associated ankyrin-containing protein
116841at7898	Complete	NC_007113.7	30904488	30907675	+	296.1	159	https://www.orthodb.org/v10?query=116841at7898	BAG family molecular chaperone regulator 1
116855at7898	Complete	NC_007128.7	31622075	31623186	+	215.8	156	https://www.orthodb.org/v10?query=116855at7898	cyclin-dependent kinase 2-interacting protein
116988at7898	Complete	NC_007135.7	16140507	16147376	+	330.9	172	https://www.orthodb.org/v10?query=116988at7898	mitochondrial import inner membrane translocase subunit Tim21
117049at7898	Complete	NC_007123.7	26492026	26494030	+	273.9	160	https://www.orthodb.org/v10?query=117049at7898	armadillo repeat-containing protein 7
117074at7898	Complete	NC_007116.7	58992996	58993625	-	275.7	184	https://www.orthodb.org/v10?query=117074at7898	protein MIS12 homolog
117085at7898	Complete	NC_007128.7	22577751	22584790	+	379.8	198
117097at7898	Complete	NC_007112.7	19649616	19665023	+	309.1	213	https://www.orthodb.org/v10?query=117097at7898	Transmembrane protein 192
117126at7898	Duplicated	NC_007116.7	32932425	32943653	+	256.0	136	https://www.orthodb.org/v10?query=117126at7898	LIM domain transcription factor LMO4
117126at7898	Duplicated	NC_007119.7	52642907	52647774	+	251.1	137	https://www.orthodb.org/v10?query=117126at7898	LIM domain transcription factor LMO4
117177at7898	Complete	NC_007121.7	29270152	29271991	-	273.7	165
117217at7898	Complete	NC_007122.7	5554513	5563299	-	342.7	204	https://www.orthodb.org/v10?query=117217at7898	peroxisomal membrane protein 11C
117262at7898	Complete	NC_007130.7	34742779	34746697	+	315.2	152	https://www.orthodb.org/v10?query=117262at7898	protein Simiate
117272at7898	Complete	NC_007129.7	5844513	5850691	-	378.8	178	https://www.orthodb.org/v10?query=117272at7898	60S ribosome subunit biogenesis protein NIP7 homolog
117297at7898	Complete	NC_007124.7	14902579	14908866	-	283.7	172
117314at7898	Complete	NC_007112.7	22648130	22651469	-	324.4	185	https://www.orthodb.org/v10?query=117314at7898	Ubiquitin carboxyl-terminal hydrolase
117426at7898	Complete	NC_007134.7	5104919	5107928	+	299.1	150	https://www.orthodb.org/v10?query=117426at7898	ubiquitin-conjugating enzyme E2 T
117446at7898	Complete	NC_007125.7	7741441	7743993	-	220.5	146	https://www.orthodb.org/v10?query=117446at7898	DNA damage-inducible transcript 4-like protein
117480at7898	Complete	NC_007126.7	2651876	2652574	-	356.0	197	https://www.orthodb.org/v10?query=117480at7898	claudin-4-like
117505at7898	Complete	NC_007118.7	14536137	14543048	+	364.0	217
117611at7898	Complete	NC_007130.7	35723471	35733278	-	345.6	157	https://www.orthodb.org/v10?query=117611at7898	Trafficking protein particle complex subunit
117616at7898	Complete	NC_007113.7	9983966	9989849	-	298.6	156	https://www.orthodb.org/v10?query=117616at7898	U3 small nucleolar ribonucleoprotein protein IMP3
117657at7898	Complete	NC_007112.7	965215	970629	+	295.7	185	https://www.orthodb.org/v10?query=117657at7898	N-6 adenine-specific DNA methyltransferase 1
117662at7898	Complete	NC_007127.7	51890210	51893390	+	248.1	196	https://www.orthodb.org/v10?query=117662at7898	uncharacterized protein LOC111569826
117664at7898	Complete	NC_007133.7	10639960	10641759	-	264.7	181
117699at7898	Complete	NC_007113.7	11119500	11125671	+	277.3	179	https://www.orthodb.org/v10?query=117699at7898	tRNA wybutosine-synthesizing protein 3 homolog
117726at7898	Complete	NC_007118.7	16051406	16062632	+	282.9	135	https://www.orthodb.org/v10?query=117726at7898	Mitochondrial inner membrane protease subunit
117787at7898	Complete	NC_007132.7	36386870	36396137	-	329.5	166	https://www.orthodb.org/v10?query=117787at7898	Mitochondrial ribosomal protein L22
117824at7898	Complete	NC_007125.7	21232985	21237958	-	394.0	190	https://www.orthodb.org/v10?query=117824at7898	uncharacterized protein LOC102214833
117911at7898	Complete	NC_007116.7	57715825	57718467	+	339.2	159	https://www.orthodb.org/v10?query=117911at7898	ubiquitin-fold modifier-conjugating enzyme 1
117931at7898	Complete	NC_007116.7	26756893	26764297	-	267.9	127	https://www.orthodb.org/v10?query=117931at7898	E3 ubiquitin-protein ligase RNF181
117934at7898	Complete	NC_007121.7	9410434	9419835	+	289.9	153	https://www.orthodb.org/v10?query=117934at7898	NADH dehydrogenase 
118003at7898	Complete	NC_007113.7	35596770	35601103	+	319.5	191
118023at7898	Complete	NC_007129.7	46635446	46653354	-	306.9	167	https://www.orthodb.org/v10?query=118023at7898	Phosphotyrosine interaction domain containing 1
118061at7898	Complete	NC_007129.7	19883324	19883877	+	256.8	133	https://www.orthodb.org/v10?query=118061at7898	uncharacterized protein C15orf61 homolog
118071at7898	Complete	NC_007113.7	9594017	9607785	-	200.4	128	https://www.orthodb.org/v10?query=118071at7898	thioredoxin domain-containing protein 12
118095at7898	Complete	NC_007128.7	49346071	49349091	-	393.6	190	https://www.orthodb.org/v10?query=118095at7898	glutathione peroxidase 2
118107at7898	Complete	NC_007130.7	47783186	47787121	+	254.0	189	https://www.orthodb.org/v10?query=118107at7898	uncharacterized protein C1orf109 homolog
118122at7898	Complete	NC_007131.7	52333033	52338695	-	294.9	161	https://www.orthodb.org/v10?query=118122at7898	UPF0598 protein C8orf82 homolog
118130at7898	Complete	NC_007122.7	2458263	2462276	+	375.6	197
118146at7898	Complete	NC_007126.7	25376695	25388160	-	316.4	195	https://www.orthodb.org/v10?query=118146at7898	coiled-coil domain-containing protein 92
118176at7898	Complete	NC_007127.7	15078600	15094561	-	309.0	154	https://www.orthodb.org/v10?query=118176at7898	Mitochondrial ribosomal protein L13
118181at7898	Complete	NC_007121.7	36732867	36738524	-	236.4	161	https://www.orthodb.org/v10?query=118181at7898	pleckstrin homology domain-containing family B member 1-like
118207at7898	Complete	NC_007121.7	44503821	44508227	-	354.6	175	https://www.orthodb.org/v10?query=118207at7898	dual specificity protein phosphatase 26
118274at7898	Complete	NC_007122.7	7255354	7261566	-	352.4	223	https://www.orthodb.org/v10?query=118274at7898	Tetraspanin
118296at7898	Complete	NC_007122.7	45423060	45425748	+	294.9	146
118342at7898	Complete	NC_007135.7	36798817	36802277	-	391.7	201	https://www.orthodb.org/v10?query=118342at7898	dephospho-CoA kinase domain-containing protein
118393at7898	Duplicated	NC_007120.7	711983	715120	+	247.2	148	https://www.orthodb.org/v10?query=118393at7898	putative ribonuclease
118393at7898	Duplicated	NW_018394354.1	2607	6130	-	246.8	148	https://www.orthodb.org/v10?query=118393at7898	putative ribonuclease
118403at7898	Complete	NC_007117.7	35462349	35472913	-	253.8	140	https://www.orthodb.org/v10?query=118403at7898	regulator of G-protein signaling 8-like
118421at7898	Complete	NC_007118.7	25047552	25049240	-	327.5	158	https://www.orthodb.org/v10?query=118421at7898	ADP-ribosylation factor-like protein 2
118434at7898	Complete	NC_007118.7	8695091	8711936	-	295.5	152	https://www.orthodb.org/v10?query=118434at7898	protein TEX261
118484at7898	Complete	NC_007115.7	6344454	6373164	-	247.2	204	https://www.orthodb.org/v10?query=118484at7898	myoD family inhibitor domain-containing protein
118547at7898	Complete	NC_007129.7	30481292	30499429	-	313.9	161	https://www.orthodb.org/v10?query=118547at7898	DNA replication complex GINS protein PSF2
118569at7898	Complete	NC_007125.7	45354062	45363473	+	293.2	165	https://www.orthodb.org/v10?query=118569at7898	tetratricopeptide repeat protein 9C
118589at7898	Complete	NC_007113.7	27395004	27400878	+	322.4	213	https://www.orthodb.org/v10?query=118589at7898	selenoprotein Pb-like
118600at7898	Complete	NC_007135.7	8244510	8261715	-	288.0	155	https://www.orthodb.org/v10?query=118600at7898	Eukaryotic translation elongation factor 1 epsilon 1
118603at7898	Complete	NC_007119.7	53143300	53146513	+	271.9	147
118613at7898	Complete	NC_007131.7	28402048	28404243	-	238.8	133	https://www.orthodb.org/v10?query=118613at7898	Phosphatidylinositol glycan anchor biosynthesis, class H
118661at7898	Complete	NC_007123.7	47468	49874	+	228.4	136	https://www.orthodb.org/v10?query=118661at7898	peptidyl-tRNA hydrolase ICT1, mitochondrial
118679at7898	Complete	NC_007115.7	21717792	21744436	+	446.9	274	https://www.orthodb.org/v10?query=118679at7898	myogenic factor 6
118698at7898	Complete	NC_007127.7	28593156	28593950	-	292.5	221	https://www.orthodb.org/v10?query=118698at7898	ribonuclease P protein subunit p38
118733at7898	Complete	NC_007115.7	16539030	16544861	-	313.1	158	https://www.orthodb.org/v10?query=118733at7898	protein BTG1
118781at7898	Complete	NC_007118.7	61234200	61259113	-	349.3	204	https://www.orthodb.org/v10?query=118781at7898	RELT-like protein 1
118799at7898	Complete	NC_007127.7	40024923	40031476	+	282.6	137	https://www.orthodb.org/v10?query=118799at7898	histidine triad nucleotide-binding protein 3
118832at7898	Complete	NC_007135.7	14595677	14600022	+	268.7	179	https://www.orthodb.org/v10?query=118832at7898	thiamine-triphosphatase
118849at7898	Complete	NC_007124.7	9304037	9311062	-	273.3	164	https://www.orthodb.org/v10?query=118849at7898	Mitochondrial ribosomal protein S26
118865at7898	Complete	NC_007117.7	40708692	40712619	-	134.2	149	https://www.orthodb.org/v10?query=118865at7898	uncharacterized protein C1orf159 homolog
118888at7898	Complete	NC_007115.7	17808010	17811765	-	294.2	197	https://www.orthodb.org/v10?query=118888at7898	transcription factor Spi-C
118953at7898	Complete	NC_007112.7	53491954	53504580	-	259.5	158	https://www.orthodb.org/v10?query=118953at7898	COMM domain-containing protein 1
118960at7898	Complete	NC_007133.7	38129303	38137403	-	253.6	160	https://www.orthodb.org/v10?query=118960at7898	Transmembrane 4 L six family member 4
118965at7898	Complete	NC_007124.7	33286843	33293496	+	313.8	167	https://www.orthodb.org/v10?query=118965at7898	coiled-coil domain-containing protein 28B
119023at7898	Complete	NC_007126.7	23790348	23793274	-	280.9	152	https://www.orthodb.org/v10?query=119023at7898	transmembrane protein 97
119097at7898	Complete	NC_007122.7	22111053	22164661	+	306.7	225	https://www.orthodb.org/v10?query=119097at7898	myoD family inhibitor
119157at7898	Complete	NC_007130.7	619304	627100	+	372.5	453
119161at7898	Complete	NC_007127.7	31922954	31924559	+	182.7	148	https://www.orthodb.org/v10?query=119161at7898	RNA-binding S4 domain
119168at7898	Complete	NC_007112.7	31654722	31657633	-	235.6	153	https://www.orthodb.org/v10?query=119168at7898	protein DPCD
119251at7898	Complete	NC_007114.7	35551272	35554729	-	183.4	117	https://www.orthodb.org/v10?query=119251at7898	dynactin subunit 5
119357at7898	Complete	NC_007112.7	46652726	46653253	+	246.7	146	https://www.orthodb.org/v10?query=119357at7898	ADP-ribosylation factor-like protein 11
119369at7898	Complete	NC_007129.7	42781730	42785420	-	275.5	158	https://www.orthodb.org/v10?query=119369at7898	tetratricopeptide repeat protein 36
119386at7898	Complete	NC_007123.7	48469827	48477002	-	292.5	156	https://www.orthodb.org/v10?query=119386at7898	NADH dehydrogenase 
119428at7898	Complete	NC_007134.7	31245422	31248663	+	282.1	189	https://www.orthodb.org/v10?query=119428at7898	interleukin-1 receptor-associated kinase 1-binding protein 1
